run_id,cell_id,condition,family,inheritance_mode,seed,window_end_tick,phase,population,mean_generation,births,deaths,total_stock,suppressed_fraction,coverage_realised,opportunities__train__m0__c0,opportunities__train__m0__c1,opportunities__train__m1__c0,opportunities__train__m1__c1,opportunities__heldout__m0__c0,opportunities__heldout__m0__c1,opportunities__heldout__m1__c0,opportunities__heldout__m1__c1,defections__train__m0__c0,defections__train__m0__c1,defections__train__m1__c0,defections__train__m1__c1,defections__heldout__m0__c0,defections__heldout__m0__c1,defections__heldout__m1__c0,defections__heldout__m1__c1,penalties__train__m0__c0,penalties__train__m0__c1,penalties__train__m1__c0,penalties__train__m1__c1,penalties__heldout__m0__c0,penalties__heldout__m0__c1,penalties__heldout__m1__c0,penalties__heldout__m1__c1
C4__lamarckian__s1,C4__lamarckian,C4,C4,lamarckian,1,1300,train,50,3.1,13,13,75.67648476391763,0.9166666666666666,0.5,225.0,360.0,228.0,416.0,95.0,0.0,0.0,0.0,25.0,31.0,23.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,23.0,19.0,0.0,0.0,0.0,0.0
C4__lamarckian__s1,C4__lamarckian,C4,C4,lamarckian,1,1350,train,50,3.48,13,13,82.25823057415714,0.9375,0.5,257.0,281.0,401.0,185.0,87.0,0.0,0.0,0.0,19.0,25.0,37.0,12.0,22.0,0.0,0.0,0.0,0.0,0.0,37.0,12.0,0.0,0.0,0.0,0.0
C4__lamarckian__s1,C4__lamarckian,C4,C4,lamarckian,1,1400,train,50,3.78,16,16,92.33104444349763,0.7916666666666666,0.5,288.0,207.0,220.0,294.0,100.0,0.0,0.0,0.0,35.0,21.0,15.0,22.0,18.0,0.0,0.0,0.0,0.0,0.0,15.0,22.0,0.0,0.0,0.0,0.0
C4__lamarckian__s1,C4__lamarckian,C4,C4,lamarckian,1,1450,train,50,3.88,14,14,126.49805403462133,0.6458333333333334,0.5,350.0,424.0,309.0,362.0,150.0,0.0,0.0,0.0,24.0,20.0,20.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,18.0,0.0,0.0,0.0,0.0
C4__lamarckian__s1,C4__lamarckian,C4,C4,lamarckian,1,1500,train,50,4.02,13,13,86.31583672513142,0.7916666666666666,0.5,276.0,361.0,431.0,482.0,159.0,0.0,0.0,0.0,12.0,26.0,31.0,30.0,21.0,0.0,0.0,0.0,0.0,0.0,31.0,30.0,0.0,0.0,0.0,0.0
C4__lamarckian__s1,C4__lamarckian,C4,C4,lamarckian,1,1550,eval,50,4.04,11,11,92.61159517861492,0.7916666666666666,0.5,347.0,413.0,201.0,437.0,46.0,11.0,40.0,29.0,28.0,30.0,10.0,23.0,4.0,1.0,4.0,8.0,0.0,0.0,10.0,23.0,0.0,0.0,4.0,8.0
C4__lamarckian__s1,C4__lamarckian,C4,C4,lamarckian,1,1600,eval,50,4.18,13,13,94.02920004586599,0.7916666666666666,0.5,319.0,287.0,384.0,414.0,11.0,39.0,13.0,59.0,24.0,24.0,20.0,23.0,3.0,10.0,7.0,5.0,0.0,0.0,20.0,23.0,0.0,0.0,7.0,5.0
C4__lamarckian__s1,C4__lamarckian,C4,C4,lamarckian,1,1650,eval,50,4.34,13,13,91.04990042844366,0.8333333333333334,0.5,336.0,340.0,365.0,291.0,5.0,22.0,12.0,35.0,21.0,19.0,24.0,19.0,2.0,3.0,5.0,4.0,0.0,0.0,24.0,19.0,0.0,0.0,5.0,4.0
C4__lamarckian__s1,C4__lamarckian,C4,C4,lamarckian,1,1700,eval,50,4.38,8,8,185.82815948409478,0.3958333333333333,0.5,346.0,381.0,472.0,373.0,0.0,22.0,28.0,22.0,8.0,17.0,24.0,13.0,0.0,2.0,1.0,2.0,0.0,0.0,24.0,13.0,0.0,0.0,1.0,2.0
C4__lamarckian__s1,C4__lamarckian,C4,C4,lamarckian,1,1750,eval,50,4.44,7,7,156.17666540767,0.4791666666666667,0.5,493.0,552.0,393.0,483.0,27.0,36.0,32.0,72.0,27.0,16.0,17.0,18.0,2.0,1.0,6.0,4.0,0.0,0.0,17.0,18.0,0.0,0.0,6.0,4.0
C4__lamarckian__s1,C4__lamarckian,C4,C4,lamarckian,1,1800,eval,50,4.5,1,1,173.37532809381582,0.3958333333333333,0.5,640.0,622.0,416.0,183.0,50.0,16.0,68.0,21.0,17.0,24.0,11.0,10.0,2.0,0.0,8.0,0.0,0.0,0.0,11.0,10.0,0.0,0.0,8.0,0.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,50,train,50,0.82,31,1,51.97840835037588,0.8958333333333334,0.5,78.0,86.0,68.0,66.0,113.0,0.0,0.0,0.0,32.0,29.0,10.0,13.0,29.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,100,train,44,0.7727272727272727,9,15,59.80244003540835,0.9375,0.5,140.0,145.0,149.0,219.0,62.0,0.0,0.0,0.0,22.0,27.0,16.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,0.0,0.0,0.0,0.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,150,train,32,0.875,9,21,125.9958165481953,0.75,0.5,83.0,117.0,197.0,183.0,76.0,0.0,0.0,0.0,15.0,17.0,18.0,22.0,30.0,0.0,0.0,0.0,0.0,0.0,18.0,22.0,0.0,0.0,0.0,0.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,200,train,40,1.325,21,13,141.91475016458259,0.6458333333333334,0.5,115.0,135.0,287.0,212.0,102.0,0.0,0.0,0.0,21.0,7.0,32.0,21.0,26.0,0.0,0.0,0.0,0.0,0.0,32.0,21.0,0.0,0.0,0.0,0.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,250,train,40,1.575,12,12,105.9379852142111,0.8125,0.5,166.0,203.0,269.0,263.0,35.0,0.0,0.0,0.0,35.0,21.0,25.0,22.0,21.0,0.0,0.0,0.0,0.0,0.0,25.0,22.0,0.0,0.0,0.0,0.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,300,train,42,2.0,20,18,104.57007014516039,0.7708333333333334,0.5,145.0,265.0,219.0,230.0,52.0,0.0,0.0,0.0,26.0,24.0,22.0,20.0,26.0,0.0,0.0,0.0,0.0,0.0,22.0,20.0,0.0,0.0,0.0,0.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,350,train,45,2.4444444444444446,19,16,99.34137194020721,0.8333333333333334,0.5,162.0,236.0,147.0,190.0,95.0,0.0,0.0,0.0,11.0,20.0,16.0,23.0,34.0,0.0,0.0,0.0,0.0,0.0,16.0,23.0,0.0,0.0,0.0,0.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,400,train,50,2.44,11,6,92.83399562710986,0.7708333333333334,0.5,368.0,342.0,259.0,348.0,71.0,0.0,0.0,0.0,12.0,26.0,20.0,23.0,11.0,0.0,0.0,0.0,0.0,0.0,20.0,23.0,0.0,0.0,0.0,0.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,450,train,50,2.2,9,9,129.2639294433381,0.6041666666666666,0.5,315.0,429.0,380.0,374.0,222.0,0.0,0.0,0.0,13.0,10.0,12.0,25.0,22.0,0.0,0.0,0.0,0.0,0.0,12.0,25.0,0.0,0.0,0.0,0.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,500,train,50,2.32,9,9,76.91775537976154,0.8541666666666666,0.5,366.0,447.0,318.0,305.0,106.0,0.0,0.0,0.0,24.0,24.0,30.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,30.0,21.0,0.0,0.0,0.0,0.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,550,train,50,2.4,13,13,110.47263630458048,0.6666666666666666,0.5,322.0,344.0,335.0,349.0,125.0,0.0,0.0,0.0,16.0,13.0,19.0,25.0,24.0,0.0,0.0,0.0,0.0,0.0,19.0,25.0,0.0,0.0,0.0,0.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,600,train,50,2.42,4,4,103.21600996552797,0.75,0.5,328.0,348.0,395.0,316.0,78.0,0.0,0.0,0.0,40.0,14.0,20.0,17.0,28.0,0.0,0.0,0.0,0.0,0.0,20.0,17.0,0.0,0.0,0.0,0.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,650,train,50,2.46,5,5,98.74937179624771,0.8125,0.5,359.0,242.0,398.0,299.0,95.0,0.0,0.0,0.0,28.0,17.0,21.0,13.0,27.0,0.0,0.0,0.0,0.0,0.0,21.0,13.0,0.0,0.0,0.0,0.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,700,train,50,2.82,14,14,79.43816696241015,0.8125,0.5,206.0,336.0,431.0,381.0,53.0,0.0,0.0,0.0,12.0,24.0,22.0,16.0,23.0,0.0,0.0,0.0,0.0,0.0,22.0,16.0,0.0,0.0,0.0,0.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,750,train,50,2.96,11,11,91.7151977155867,0.7708333333333334,0.5,298.0,257.0,307.0,323.0,117.0,0.0,0.0,0.0,13.0,19.0,24.0,21.0,29.0,0.0,0.0,0.0,0.0,0.0,24.0,21.0,0.0,0.0,0.0,0.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,800,train,50,3.08,15,15,82.290713716402,0.8541666666666666,0.5,284.0,404.0,292.0,213.0,112.0,0.0,0.0,0.0,18.0,28.0,25.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,850,train,50,3.2,20,20,91.17646557683932,0.8541666666666666,0.5,347.0,325.0,246.0,265.0,70.0,0.0,0.0,0.0,23.0,20.0,19.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,0.0,0.0,0.0,0.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,900,train,50,2.94,18,18,58.57013320926346,0.9166666666666666,0.5,282.0,217.0,287.0,325.0,116.0,0.0,0.0,0.0,30.0,13.0,31.0,18.0,29.0,0.0,0.0,0.0,0.0,0.0,31.0,18.0,0.0,0.0,0.0,0.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,950,train,50,3.08,18,18,68.7037970212708,0.8958333333333334,0.5,293.0,458.0,296.0,301.0,149.0,0.0,0.0,0.0,28.0,21.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,1000,train,50,2.98,20,20,76.20099584138518,0.8541666666666666,0.5,276.0,212.0,226.0,300.0,139.0,0.0,0.0,0.0,25.0,19.0,24.0,24.0,20.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,1050,train,50,3.2,24,24,90.62020838807524,0.7916666666666666,0.5,192.0,288.0,193.0,223.0,108.0,0.0,0.0,0.0,22.0,18.0,30.0,16.0,29.0,0.0,0.0,0.0,0.0,0.0,30.0,16.0,0.0,0.0,0.0,0.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,1100,train,50,3.28,8,8,73.15292277708453,0.8541666666666666,0.5,250.0,363.0,201.0,243.0,108.0,0.0,0.0,0.0,35.0,18.0,18.0,11.0,32.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,0.0,0.0,0.0,0.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,1150,train,50,3.44,10,10,67.58308984838186,0.8333333333333334,0.5,346.0,295.0,298.0,375.0,98.0,0.0,0.0,0.0,27.0,14.0,14.0,20.0,26.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,0.0,0.0,0.0,0.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,1200,train,50,3.5,11,11,103.99001420823058,0.7291666666666666,0.5,225.0,293.0,254.0,321.0,79.0,0.0,0.0,0.0,24.0,25.0,20.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,0.0,0.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,1250,train,50,3.58,15,15,62.218874615649675,0.8541666666666666,0.5,352.0,326.0,228.0,267.0,143.0,0.0,0.0,0.0,30.0,12.0,23.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,23.0,27.0,0.0,0.0,0.0,0.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,1300,train,50,3.72,16,16,50.546043885387704,0.9583333333333334,0.5,230.0,203.0,125.0,250.0,122.0,0.0,0.0,0.0,29.0,23.0,21.0,19.0,31.0,0.0,0.0,0.0,0.0,0.0,21.0,19.0,0.0,0.0,0.0,0.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,1350,train,50,3.52,12,12,54.29713476017693,0.9375,0.5,296.0,311.0,229.0,218.0,100.0,0.0,0.0,0.0,30.0,14.0,25.0,21.0,28.0,0.0,0.0,0.0,0.0,0.0,25.0,21.0,0.0,0.0,0.0,0.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,1400,train,50,3.66,17,17,92.56192302692546,0.8333333333333334,0.5,306.0,255.0,310.0,167.0,93.0,0.0,0.0,0.0,24.0,15.0,24.0,20.0,21.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,0.0,0.0,0.0,0.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,1450,train,50,3.8,15,15,78.90626349992554,0.8125,0.5,334.0,249.0,190.0,244.0,136.0,0.0,0.0,0.0,25.0,31.0,18.0,14.0,23.0,0.0,0.0,0.0,0.0,0.0,18.0,14.0,0.0,0.0,0.0,0.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,1500,train,50,4.04,14,14,65.0947271946435,0.8958333333333334,0.5,324.0,245.0,260.0,215.0,103.0,0.0,0.0,0.0,26.0,31.0,18.0,10.0,31.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,0.0,0.0,0.0,0.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,1550,eval,50,4.46,25,25,50.40746809113976,0.9791666666666666,0.5,277.0,154.0,202.0,237.0,22.0,31.0,16.0,47.0,26.0,13.0,33.0,22.0,10.0,7.0,8.0,4.0,0.0,0.0,33.0,22.0,0.0,0.0,8.0,4.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,1600,eval,50,4.86,25,25,79.2996974138429,0.7916666666666666,0.5,225.0,228.0,185.0,217.0,12.0,21.0,22.0,11.0,22.0,23.0,17.0,23.0,7.0,4.0,9.0,4.0,0.0,0.0,17.0,23.0,0.0,0.0,9.0,4.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,1650,eval,50,4.88,15,15,74.19575949601938,0.8541666666666666,0.5,211.0,231.0,310.0,290.0,43.0,24.0,15.0,11.0,38.0,22.0,26.0,15.0,8.0,2.0,6.0,3.0,0.0,0.0,26.0,15.0,0.0,0.0,6.0,3.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,1700,eval,50,4.94,11,11,96.08598350261157,0.75,0.5,479.0,261.0,233.0,307.0,24.0,57.0,47.0,90.0,38.0,13.0,16.0,13.0,1.0,3.0,10.0,7.0,0.0,0.0,16.0,13.0,0.0,0.0,10.0,7.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,1750,eval,50,4.96,10,10,78.32516789565804,0.9166666666666666,0.5,214.0,288.0,297.0,304.0,28.0,34.0,48.0,10.0,21.0,18.0,38.0,23.0,5.0,10.0,10.0,2.0,0.0,0.0,38.0,23.0,0.0,0.0,10.0,2.0
C4__lamarckian__s2,C4__lamarckian,C4,C4,lamarckian,2,1800,eval,50,5.08,17,17,82.16281826126769,0.875,0.5,349.0,319.0,206.0,285.0,44.0,15.0,25.0,25.0,21.0,20.0,19.0,20.0,14.0,6.0,4.0,4.0,0.0,0.0,19.0,20.0,0.0,0.0,4.0,4.0
C4__lamarckian__s3,C4__lamarckian,C4,C4,lamarckian,3,50,train,50,0.84,33,3,84.03913388888793,0.8125,0.5,177.0,127.0,145.0,83.0,92.0,0.0,0.0,0.0,25.0,21.0,18.0,17.0,21.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,0.0,0.0,0.0,0.0
C4__lamarckian__s3,C4__lamarckian,C4,C4,lamarckian,3,100,train,47,1.148936170212766,17,20,88.75353930334987,0.8541666666666666,0.5,112.0,174.0,217.0,213.0,54.0,0.0,0.0,0.0,18.0,20.0,28.0,24.0,9.0,0.0,0.0,0.0,0.0,0.0,28.0,24.0,0.0,0.0,0.0,0.0
C4__lamarckian__s3,C4__lamarckian,C4,C4,lamarckian,3,150,train,50,1.24,20,17,125.75988750014275,0.75,0.5,297.0,500.0,176.0,140.0,150.0,0.0,0.0,0.0,14.0,21.0,23.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,23.0,13.0,0.0,0.0,0.0,0.0
C4__lamarckian__s3,C4__lamarckian,C4,C4,lamarckian,3,200,train,50,1.22,12,12,73.37277896271453,0.7916666666666666,0.5,199.0,235.0,183.0,305.0,114.0,0.0,0.0,0.0,23.0,15.0,22.0,28.0,25.0,0.0,0.0,0.0,0.0,0.0,22.0,28.0,0.0,0.0,0.0,0.0
C4__lamarckian__s3,C4__lamarckian,C4,C4,lamarckian,3,250,train,50,1.16,7,7,113.6140449258478,0.625,0.5,335.0,269.0,326.0,282.0,96.0,0.0,0.0,0.0,15.0,26.0,16.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0
C4__lamarckian__s3,C4__lamarckian,C4,C4,lamarckian,3,300,train,50,1.12,8,8,65.2982640587127,0.8541666666666666,0.5,336.0,167.0,274.0,179.0,90.0,0.0,0.0,0.0,33.0,19.0,19.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,19.0,14.0,0.0,0.0,0.0,0.0
C4__lamarckian__s3,C4__lamarckian,C4,C4,lamarckian,3,350,train,50,1.12,9,9,77.38149223601388,0.8541666666666666,0.5,346.0,226.0,233.0,310.0,96.0,0.0,0.0,0.0,22.0,19.0,16.0,24.0,19.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0
